unique_id,ds,y
D302,1,9951.472580699883
D303,1,9580.605381037056
D304,1,9542.048176212102
D305,1,9688.503944732778
D306,1,8886.26291890521
D307,1,8961.810703653327
D308,1,8803.773115312892
D309,1,8890.98065030486
D310,1,8783.47414802884
D311,1,8953.289593717862
D312,1,8715.100718912536
D313,1,8752.018591068576
D314,1,9188.503213322703
D315,1,9399.61166538594
D316,1,9061.510591839247
D317,1,9087.980807531732
D318,1,8953.21535219386
D319,1,8896.351402941309
D320,1,8944.903240032781
D321,1,9039.965017949295
D322,1,8788.76860316197
D323,1,8980.000814922294
D324,1,8765.013800490773
D325,1,8977.085957033007
D326,1,5868.357476762765
D327,1,5838.7984665502845
D328,1,5959.254829638686
D329,1,6488.517674598547
D330,1,6442.290022252063
D331,1,6625.888033482741
D332,1,6313.9968765593
D333,1,6159.166215848362
D334,1,6324.997186450923
D335,1,6262.51395581101
D336,1,6887.909798441242
D337,1,6867.481866838529
D338,1,6839.5686061597435
D339,1,6837.679441685099
D340,1,6866.957326141896
D341,1,6900.701321774344
D342,1,6968.492295781349
D343,1,6927.690005599721
D344,1,8231.297865954635
D345,1,8112.664000660118
D346,1,8253.378116389371
D347,1,7824.1326327406505
D348,1,7806.85885774216
D349,1,7839.033748119623
D350,1,7780.794408500674
D351,1,7737.816615680306
D352,1,7806.388683117403
D353,1,7787.436398017575
D354,1,7769.261980758245
D355,1,7061.040927924434
D356,1,7103.4821739474055
D357,1,6870.792962187351
D358,1,7104.052908143711
D359,1,7253.204293735069
D360,1,7380.055759545259
D361,1,7205.002061243364
D362,1,7322.813493839637
D363,1,6315.261122156736
D364,1,6114.399643467317
D365,1,6335.767301019031
D366,1,7189.517039971667
D367,1,7320.182667185074
D368,1,7296.08094915193
D369,1,7221.221207073946
D370,1,8523.478082710224
D371,1,7731.905884246688
D372,1,7731.1308219591465
D373,1,7661.257143941974
D374,1,7551.371010068173
D375,1,7886.852862404173
D376,1,7889.129954972841
D377,1,7955.685920859606
D378,1,7975.413757633406
D379,1,7361.891496413177
D380,1,7488.5175944272705
D381,1,6934.207820221548
D382,1,6800.713377494224
D383,1,6836.785377119214
D384,1,6592.584483679867
D385,1,6589.354353703213
D386,1,6391.095474531572
D387,1,6356.895728340141
D388,1,8036.682433287782
D389,1,7213.677560503828
D390,1,7599.740310088578
D391,1,3131.9947017295453
D392,1,2988.7794512222104
D393,1,8457.521446988761
D394,1,8301.52027281636
D395,1,8358.523406597475
D396,1,7781.387551337898
D397,1,7705.178906707762
D398,1,7704.003574729187
D399,1,7581.221402411276
D400,1,7074.571821645325
D401,1,6978.355115444173
D402,1,7086.601787762286
D403,1,1430.4022091103982
D404,1,1220.4505950343887
D405,1,1233.3330763244064
D406,1,1147.6455796510963
D407,1,1116.9231893410958
D408,1,9920.391088026543
D409,1,6551.98488197194
D410,1,6396.171705985938
D411,1,6676.045612759826
D412,1,6756.685740164801
D413,1,6635.8641867228935
D414,1,6606.43942662673
D415,1,6895.205875083684
D416,1,9583.39576310307
D417,1,9353.78130145464
D418,1,9505.690717186813
D419,1,1144.1894021941105
D420,1,4665.5426808936245
D421,1,1857.3431259807298
D422,1,1303.1549808609727
D423,1,4532.391032536514
D424,1,1726.9793853182082
D425,1,1756.39544024409
D426,1,1252.746289589934
D427,1,4464.386061920533
D428,1,1615.3171665684824
D429,1,1650.2901544806487
D430,1,1244.714541300747
D431,1,1708.4454873730087
D432,1,1765.2595594597428
D433,1,4407.38370716875
D434,1,1731.4733260569228
D435,1,1735.7712486446237
D436,1,1203.2416620300173
D437,1,4639.125205814298
D438,1,1673.66291469137
D439,1,1780.496956520264
D440,1,1118.541621602403
D441,1,5096.853131481389
D442,1,1422.6167702790165
D443,1,5162.163442636921
D444,1,4856.377652561744
D445,1,5334.630371963267
D446,1,9056.836323985726
D447,1,6117.397364437458
D448,1,9226.744565200084
D449,1,11269.114833211719
D450,1,555.6348268306429
D451,1,662.4281367059863
D452,1,5071.6984020574055
D453,1,1127.3606073228632
D454,1,2711.327401652492
D455,1,1736.5923324797568
D456,1,3574.812617960516
D457,1,1298.7298756380064
D458,1,3241.721054347769
D459,1,11428.877798891719
D460,1,9832.343588995156
D461,1,11203.665594794766
D462,1,13947.231996613838
D463,1,9478.796833345405
D464,1,8207.170783275655
D465,1,12168.547235967915
D466,1,5722.409429131784
D467,1,9361.34200794943
D468,1,11221.080807889839
D469,1,10294.278563144577
D470,1,11835.602634372119
D471,1,9548.141844985561
D472,1,8205.121904178159
D473,1,5997.953183404694
D474,1,8854.79317496983
D475,1,6707.965769654749
D476,1,10217.524571762653
D477,1,9013.850664846854
D478,1,11740.63236037939
D479,1,12593.32506133656
D480,1,11694.529586209279
D481,1,12127.505559096586
D482,1,7003.446595103703
D483,1,6860.4891842857905
D484,1,9363.746130184534
D485,1,5115.832234850232
D486,1,6476.322643132409
D487,1,7858.17705414416
D488,1,8009.198532414402
D489,1,8106.632631205061
D490,1,9707.701087679236
D491,1,4610.760887149275
D492,1,7632.777491327477
D493,1,8206.31430357313
D494,1,7337.7403637208
D495,1,6790.040470144523
D496,1,6929.233358362975
D497,1,8008.41825761818
D498,1,6996.854093285783
D499,1,7434.372763315027
D500,1,9674.138038937046
D501,1,8737.648473706204
D502,1,6165.255569987816
D503,1,9760.955472376052
D504,1,1052.5009202544281
D505,1,8247.460335755428
D506,1,10130.661025378213
D507,1,8412.28526622221
D508,1,1326.269547991033
D509,1,971.2143837880312
D510,1,2788.2951486123343
D511,1,1569.3291122434728
D512,1,3943.3631761144984
D513,1,1014.5731547713749
D514,1,1193.1410258536657
D515,1,969.6760633370025
D516,1,1054.6007882163706
D517,1,6938.240496339297
D518,1,11247.504560439505
D519,1,887.6306819137592
D520,1,1161.8242368057574
D521,1,10238.054187825055
D522,1,6801.365321567388
D523,1,14985.861796219611
D524,1,15262.070350046803
D525,1,16968.78409011478
D526,1,15716.608926803458
D527,1,13391.069136210277
D528,1,9576.094825841185
D529,1,16633.410083429135
D530,1,12656.515328261445
D531,1,1849.1369457398478
D532,1,16554.123416370545
D533,1,14039.49365406555
D534,1,1688.1557566161941
D535,1,16902.663224080527
D536,1,4980.747433631734
D537,1,13903.349248034001
D538,1,1881.7999814302889
D539,1,1842.73381525458
D540,1,5740.82547884985
D541,1,1460.3505845330037
D542,1,17290.090451638967
D543,1,16931.537025890324
D544,1,1324.3974790217294
D545,1,1391.3405725501393
D546,1,14426.96108419622
D547,1,8432.938656450977
D548,1,12340.536039639417
D549,1,649.6658277205875
D550,1,12455.785806314318
D551,1,1608.1999605078513
D552,1,1491.3697996557087
D553,1,1294.6598164383113
D554,1,1294.977829385165
D555,1,1795.3260799500583
D556,1,2169.1048299485506
D557,1,1750.9285750658398
D558,1,2010.917606934046
D559,1,1994.118931698781
D560,1,1772.9786929347263
D561,1,2369.7857265523357
D562,1,2163.7368718431417
D563,1,1863.6678432805948
D564,1,1761.9282868901312
D565,1,1458.2137584850993
D566,1,1959.7530783676673
D567,1,2187.623322928562
D568,1,2256.032826326455
D569,1,2068.314429930067
D570,1,2060.726203397817
D571,1,1585.3129989852437
D572,1,7983.516624116673
D573,1,7865.687072061711
D574,1,951.2170461160903
D575,1,8285.308462306186
D576,1,7572.70511106407
D577,1,8116.087845586257
D578,1,7524.100914319142
D579,1,7157.210520242651
D580,1,7377.519147881446
D581,1,900.7115223832654
D582,1,879.0866449298125
D583,1,970.3944299513803
D584,1,7663.714718226343
D585,1,4960.390233372242
D586,1,1727.3946460520506
D587,1,1520.112686778265
D588,1,10414.6549816298
D589,1,2008.8139976217687
D590,1,854.1809352552459
D591,1,1990.8762209936442
D592,1,1406.2021396949428
D593,1,2391.267933944416
D594,1,12325.174818554373
D595,1,1714.4940573280978
D596,1,890.06393584529
D597,1,10238.421170726398
D598,1,1177.766068052468
D599,1,12150.201997986094
D600,1,1462.3413996541724
D601,1,1380.20193528151
D602,1,1276.4423142154449
D603,1,1264.612287732874
D604,1,1034.1264563126244
D605,1,1192.87622988002
D606,1,1317.0742594993558
D607,1,1475.0810183273647
D608,1,10999.547215170904
D609,1,1373.8008942501792
D610,1,9611.222978201316
D611,1,1212.7944219510039
D612,1,1095.9297839219498
D613,1,1051.2845175708533
D614,1,1193.5115431101126
D615,1,1367.619211275346
D616,1,1225.4250922028334
D617,1,1338.3569658351491
D618,1,1288.4481882509747
D619,1,1295.332982189803
D620,1,1263.6983147487047
D621,1,1452.1846462661929
D622,1,1193.2206124045538
D623,1,1265.6920327740368
D624,1,1301.388768287969
D625,1,1254.9212516557225
D626,1,1478.8335192614218
D627,1,1149.2732393710278
D628,1,9316.813433069945
D629,1,9899.88176994495
D630,1,1246.4182535425152
D631,1,12666.983553433462
D632,1,11647.060098139269
D633,1,12084.452306433857
D634,1,1337.045486984754
D635,1,1417.580804185013
D636,1,1367.0203370482877
D637,1,1416.3507343798585
D638,1,1586.3394297003724
D639,1,1183.9772266255545
D640,1,1664.2279759333596
D641,1,1278.6947828727625
D642,1,1290.1342469700687
D643,1,1143.0922648298697
D644,1,1538.824672361989
D645,1,1586.4788387898245
D646,1,1386.7231071610674
D647,1,12083.328664670056
D648,1,1610.3025835728467
D649,1,1624.8594789001108
D650,1,2268.178568523018
D651,1,1533.2224233593836
D652,1,1599.483823057013
D653,1,1528.717041857295
D654,1,1446.2511869241127
D655,1,11203.275599232507
D656,1,12177.409293981265
D657,1,1358.8290926308766
D658,1,1369.0987217984127
D659,1,11669.273736938429
D660,1,11681.528511451519
D661,1,12397.868401117661
D662,1,8841.710384918233
D663,1,11191.267711907709
D664,1,12002.070257954767
D665,1,12448.245579184855
D666,1,11465.674237503401
D667,1,10964.375842708969
D668,1,11753.772450547696
D669,1,13126.11462839764
D670,1,12458.691501848161
D671,1,11322.149130950243
D672,1,7699.236117994219
D673,1,16954.703951913765
D674,1,5662.132782127339
D675,1,7690.146651083868
D676,1,7962.574211454463
D677,1,17930.427224268562
D678,1,6311.834332822064
D679,1,16802.34359494184
D680,1,5486.581977868969
D681,1,16866.39992670478
D682,1,15686.411863778765
D683,1,7937.338600765833
D684,1,18151.932816296772
D685,1,18368.40609203005
D686,1,4199.285420470985
D687,1,19752.438946849514
D688,1,3847.7114622672734
D689,1,17514.82551494951
D690,1,5821.51892638174
D691,1,5225.82527112219
D692,1,17220.34537592558
D693,1,15323.288736154913
D694,1,17493.541830875773
D695,1,16036.11251869737
D696,1,14515.476366687986
D697,1,7942.694012044802
D698,1,4662.698884582593
D699,1,17240.57818996547
D700,1,17945.270427193573
D701,1,5353.744422508865
D702,1,15098.713777785058
D703,1,18418.124313902747
D704,1,17061.239271849172
D705,1,4716.987952037294
D706,1,18480.224875335443
D707,1,18524.5488989958
D708,1,6325.649153124512
D709,1,17661.981573490826
D710,1,18721.964683652284
D711,1,19535.652857981804
D712,1,17707.216806426397
D713,1,6809.180518984858
D714,1,19268.554425969633
D715,1,5640.960721052364
D716,1,8351.201971894894
D717,1,18638.36538514097
D718,1,17852.274928189552
D719,1,17359.49416321313
D720,1,14838.605435939488
D721,1,17000.779704875284
D722,1,17108.35990412648
D723,1,15642.719813634656
D724,1,1742.4589776387459
D725,1,7950.680330569745
D726,1,15547.174937294834
D727,1,6675.415960831724
D728,1,13496.521230560167
D729,1,16658.809383066506
D730,1,15413.303284761063
D731,1,4961.439407204653
D732,1,17142.258565754124
D733,1,6429.875514253991
D734,1,5162.496470208822
D735,1,1723.4371435711207
D736,1,15020.094564339011
D737,1,17417.770430183475
D738,1,17503.99794156989
D739,1,16294.278327578588
D740,1,7226.066788747851
D741,1,875.212570871836
D742,1,7151.086446021498
D743,1,835.4667999094964
D744,1,1300.2068120874665
D745,1,1018.6243095824618
D746,1,1038.9833114968485
D747,1,1207.5106929315416
D748,1,745.7014043427909
D749,1,1516.5995516838902
D750,1,1112.0536289991642
D751,1,1367.8853189473496
D752,1,1059.535403335098
D753,1,1153.1989190746954
D754,1,1146.484720835761
D755,1,1271.6252777671139
D756,1,1017.3087778161777
D757,1,1593.0410718444798
D758,1,855.3811306430082
D759,1,1258.8521952497633
D760,1,971.4715182990069
D761,1,1137.0816997892139
D762,1,962.864203906896
D763,1,1220.545215071584
D764,1,1208.1903392730144
D765,1,974.6743284883672
D766,1,1002.2203821003516
D767,1,1278.934522216213
D768,1,1136.318851875345
D769,1,10247.916489311461
D770,1,10860.870279669598
D771,1,5075.491392078314
D772,1,11554.191910971602
D773,1,12127.194305085215
D774,1,5425.547576665966
D775,1,10002.286359580476
D776,1,10356.98541944788
D777,1,8813.992495858853
D778,1,12266.654558676717
D779,1,7004.762756747954
D780,1,10857.560485478385
D781,1,11721.931049123563
D782,1,10559.269012550565
D783,1,8022.40359951906
D784,1,10860.639201502647
D785,1,9915.390450667097
D786,1,10547.926182552428
D787,1,11459.170186343857
D788,1,12149.410858584037
D789,1,1813.021637260921
D790,1,11067.728124051862
D791,1,9263.088405706283
D792,1,12900.428660449996
D793,1,6402.350671894833
D794,1,12258.147252695582
D795,1,3891.724589963864
D796,1,12222.633435102272
D797,1,12332.016494931748
D798,1,3350.2268030531895
D799,1,11305.10342562189
D800,1,10735.616192444793
D801,1,11875.316588289012
D802,1,21154.83800411517
D803,1,18860.87709983851
D804,1,17564.64871141873
D805,1,5674.551586471062
D806,1,17943.478638970333
D807,1,18581.550976541672
D808,1,17481.759024217263
D809,1,12245.094256419467
D810,1,16339.091917858348
D811,1,18639.80544273772
D812,1,6037.443541790373
D813,1,13375.876809735533
D814,1,17481.411642758412
D815,1,18027.777038766722
D816,1,16985.07490574235
D817,1,18041.91035551696
D818,1,2849.7640141379643
D819,1,17989.920048677162
D820,1,18956.598569411537
D821,1,17268.938881308455
D822,1,18169.02136688648
D823,1,10838.469134734269
D824,1,4317.640535344077
D825,1,11853.756568299195
D826,1,13428.129058476756
D827,1,10078.801979361533
D828,1,3144.752397228219
D829,1,12777.541816414281
D830,1,1138.0776403950956
D831,1,12407.332774271315
D832,1,12410.132988567326
D833,1,2725.86338832858
D834,1,12565.277326832696
D835,1,11139.98762933555
D836,1,12680.993329906109
D837,1,20298.813060268876
D838,1,3120.139836809224
D839,1,18562.46676995837
D840,1,19810.97922743825
D841,1,20006.757997233235
D842,1,14325.42653268573
D843,1,8166.583021733647
D844,1,8556.431313896914
D845,1,2594.787658899674
D846,1,1288.725199271599
D847,1,1432.9097466640555
D848,1,1438.497557322488
D849,1,713.4819405731971
D850,1,1415.7994857662127
D851,1,1471.6092128454927
D852,1,1319.6367864621595
D853,1,1008.135210749265
D854,1,1526.9436894261144
D855,1,1599.7854005331612
D856,1,1446.2206349081193
D857,1,1550.9686747756068
D858,1,1467.4036120296066
D859,1,1209.0397191488719
D860,1,1632.4197158714628
D861,1,1416.5367500059294
D862,1,1515.6803086273808
D863,1,1426.0388084165686
D864,1,1550.9214061246357
D865,1,1559.0721709642305
D866,1,4554.017107726567
D867,1,6575.652102254918
D868,1,10397.40071062522
D869,1,9215.817473550907
D870,1,3050.69342145409
D871,1,10849.537457199576
D872,1,15696.679877040779
D873,1,13937.782084774795
D874,1,1113.0786519549315
D875,1,10120.055590246011
D876,1,1132.2979449282775
D877,1,10479.333926862346
D878,1,1097.6941344619752
D879,1,10573.82366296618
D880,1,8264.946932001787
D881,1,8807.80080160043
D882,1,10081.390949354534
D883,1,2147.139235747506
D884,1,9270.730545816792
D885,1,8769.823164333035
D886,1,4170.618869672684
D887,1,9560.068409776884
D888,1,10237.094724942777
D889,1,9190.676844579015
D890,1,20042.722318040487
D891,1,9511.673871391831
D892,1,9294.140722709828
D893,1,1923.5392287201341
D894,1,1779.266265996148
D895,1,1293.298539219543
D896,1,1422.4083393340013
D897,1,1543.775647788389
D898,1,1330.1836847204222
D899,1,1255.8255319309212
D900,1,1289.151156364497
D901,1,1241.3150000923226
D902,1,1279.7773629138007
D903,1,2202.024349402269
D904,1,1431.5822209411092
D905,1,1343.362283290661
D906,1,1271.0085493968793
D907,1,1190.03246737969
D908,1,1068.2498654975618
D909,1,1164.2299024267595
D910,1,1137.210291990683
D911,1,1191.9686641069582
D912,1,1131.5076969118963
D913,1,15967.507633536352
D914,1,15867.161730210399
D915,1,9436.336813351423
D916,1,11930.253977054124
D917,1,5788.170314135688
D918,1,11309.377253534965
D919,1,5964.31759451725
D920,1,10211.693459727883
D921,1,8548.880682473478
D922,1,12573.342486547184
D923,1,12061.067679757503
D924,1,13728.663697660191
D925,1,12524.509310827036
D926,1,12895.17909599269
D927,1,12354.886866116594
D928,1,6580.058294467626
D929,1,12595.70542409812
D930,1,14281.776176703104
D931,1,13289.25161740808
D932,1,11189.487319005513
D933,1,14158.370897432837
D934,1,13909.184393163521
D935,1,14006.261972934863
D936,1,14882.457193002492
D937,1,12920.88269395481
D938,1,6428.00855666106
D939,1,13422.088014097353
D940,1,14007.867507625846
D941,1,14732.644599377994
D942,1,9876.454051056615
D943,1,947.5161164722215
D944,1,1109.4111197969412
D945,1,759.393145798263
D946,1,1058.2593609063438
D947,1,1003.476859739226
D948,1,1064.9451705201332
D949,1,1287.2769447166493
D950,1,1020.568886956973
D951,1,1397.8008561824925
D952,1,11420.04085653996
D953,1,9686.127896225835
D954,1,8920.875957829658
D955,1,632.6319122754171
D956,1,11286.455463092829
D957,1,9014.919976689695
D958,1,4607.712255019898
D959,1,1236.437994579238
D960,1,959.2732127852659
D961,1,1209.5978194503962
D962,1,11098.44712582538
D963,1,999.011893364202
D964,1,687.5832226485951
D965,1,10272.466129667964
D966,1,10260.790741069226
D967,1,1105.040304258449
D968,1,1083.4563601342502
D969,1,1114.4050731051327
D970,1,882.7597698552443
D971,1,1101.8240940343856
D972,1,838.3852635295698
D973,1,12324.827342755596
D974,1,1241.1683610202754
D975,1,11962.647098189056
D976,1,12221.112077212048
D977,1,11435.344816256391
D978,1,1202.7275304545087
D979,1,1219.790284451698
D980,1,821.403250867257
D981,1,1423.031143754467
D982,1,1260.2234230858242
D983,1,878.5204211970828
D984,1,1328.4881657764201
D985,1,1314.5050250616243
D986,1,2180.166922401551
D987,1,1245.6525627159945
D988,1,1991.5355146235622
D989,1,1488.1176009246713
D990,1,1544.8584967910633
D991,1,1693.2715267307503
D992,1,1748.4723839570784
D993,1,1621.9561043506205
D994,1,1648.7922177277355
D995,1,1543.9093169007913
D996,1,1879.176513598958
D997,1,1746.3003180384396
D998,1,1358.3359313383585
D999,1,1402.7418910681968
D1000,1,1746.7669298027358
D1001,1,1610.680449781905
D1002,1,1188.2240405228622
D1003,1,1731.6473089097915
D1004,1,2347.4395284748703
D1005,1,1460.6816840061733
D1006,1,1698.726102703817
D1007,1,2380.0841125698544
D1008,1,1396.250634589393
D1009,1,2352.76923957824
D1010,1,2378.480367572043
D1011,1,2285.7583278098004
D1012,1,1378.6703935785542
D1013,1,1901.325457435685
D1014,1,2368.983408799851
D1015,1,2471.6214389615343
D1016,1,2248.6542155097227
D1017,1,2654.107210385115
D1018,1,2271.2954274313765
D1019,1,1933.0278453056055
D1020,1,727.1987165322187
D1021,1,2937.0593577346776
D1022,1,5818.81586945676
D1023,1,9051.281273327782
D1024,1,11497.103850481193
D1025,1,681.0429456306185
D1026,1,1689.9278113977612
D1027,1,1515.9638035437445
D1028,1,1676.0822102235647
D1029,1,1312.345785545937
D1030,1,1568.5902892420975
D1031,1,1615.8507340480785
D1032,1,1117.5992656326575
D1033,1,1768.5712641475286
D1034,1,1580.9492176838457
D1035,1,1674.3871155557028
D1036,1,1851.034420371852
D1037,1,1207.7719695013348
D1038,1,1314.5567877401136
D1039,1,1746.0844554088922
D1040,1,1655.0986528711157
D1041,1,1482.8790128191686
D1042,1,1475.3771156754237
D1043,1,893.958863982197
D1044,1,1211.7708836336017
D1045,1,1763.139227838129
D1046,1,1569.9202281870823
